id,target,mutants_in_minimal,test_suites,assertions,mutants,killed_mutants,not_equivalent_mutants,%,differential_success,minimal,survive,killed,equivalent,class,method,line,column,project
66,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"COI !(),ROR ==",,javassist.ClassPoolTail,find(java.lang.String),344,0,javassist
87,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,javassist.ClassPoolTail,"writeClassfile(java.lang.String,java.io.OutputStream)",302,0,javassist
93,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"COI !(),ROR ==",,javassist.ClassPoolTail,removeClassPath(javassist.ClassPath),250,0,javassist
102,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.ClassPoolTail,insertClassPath(javassist.ClassPath),229,0,javassist
103,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.ClassPoolTail,find(java.lang.String),350,0,javassist
116,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.ClassPoolTail,openClassfile(java.lang.String),332,0,javassist
117,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS --exp,AOIS exp--","AOIU -exp,LOI ~exp,AOIS ++exp,AOIS exp++",,javassist.ClassPoolTail,"copyStream(java.io.InputStream,java.io.OutputStream)",404,0,javassist
143,stm_list,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.ClassPoolTail,removeClassPath(javassist.ClassPath),251,0,javassist
145,exp,1,1,1,6,2,4,50.00%,TRUE,AOIU -exp,"AOIS ++exp,AOIS --exp","LOI ~exp,AOIU -exp","AOIS exp++,AOIS exp--",javassist.ClassPoolTail,readStream(java.io.InputStream),367,0,javassist
146,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.ClassPoolTail,readStream(java.io.InputStream),365,0,javassist
150,exp,1,1,1,6,3,4,75.00%,TRUE,AOIU -exp,AOIS ++exp,"AOIS --exp,AOIU -exp,LOI ~exp","AOIS exp--,AOIS exp++",javassist.ClassPoolTail,readStream(java.io.InputStream),369,0,javassist
163,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"ROR ==,COI !()",,javassist.ClassPoolTail,appendClassPath(javassist.ClassPath),239,0,javassist
168,exp,1,1,1,6,3,6,50.00%,TRUE,AOIU -exp,"AOIS exp--,AOIS ++exp,AOIS --exp","LOI ~exp,AOIU -exp,AOIS exp++",,javassist.ClassPoolTail,"copyStream(java.io.InputStream,java.io.OutputStream)",392,0,javassist
172,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS exp++,AOIS ++exp","AOIS --exp,AOIU -exp,AOIS exp--,LOI ~exp",,javassist.ClassPoolTail,"copyStream(java.io.InputStream,java.io.OutputStream)",397,0,javassist
173,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,javassist.ClassPoolTail,find(java.lang.String),346,0,javassist
175,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"COI !(),ROR ==",,javassist.ClassPoolTail,openClassfile(java.lang.String),319,0,javassist
179,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,javassist.ClassPoolTail,appendClassPath(javassist.ClassPath),236,0,javassist
184,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"ROR ==,COI !()",,javassist.ClassPoolTail,removeClassPath(javassist.ClassPath),254,0,javassist
187,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS --exp,AOIS exp--","AOIU -exp,AOIS exp++,LOI ~exp,AOIS ++exp",,javassist.ClassPoolTail,"copyStream(java.io.InputStream,java.io.OutputStream)",397,0,javassist
204,exp,1,1,1,6,2,4,50.00%,TRUE,AOIU -exp,"AOIS ++exp,AOIS --exp","LOI ~exp,AOIU -exp","AOIS exp--,AOIS exp++",javassist.ClassPoolTail,"copyStream(java.io.InputStream,java.io.OutputStream)",399,0,javassist
207,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.ClassPoolTail,readStream(java.io.InputStream),379,0,javassist
209,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"COI !(),ROR ==",,javassist.ClassPoolTail,openClassfile(java.lang.String),333,0,javassist
212,exp,1,1,1,6,2,6,33.33%,TRUE,AOIU -exp,"AOIS exp--,AOIS exp++,AOIS ++exp,AOIS --exp","LOI ~exp,AOIU -exp",,javassist.ClassPoolTail,"copyStream(java.io.InputStream,java.io.OutputStream)",398,0,javassist
213,exp,1,1,1,6,3,6,50.00%,TRUE,AOIU -exp,"AOIS exp--,AOIS --exp,AOIS ++exp","LOI ~exp,AOIU -exp,AOIS exp++",,javassist.ClassPoolTail,readStream(java.io.InputStream),361,0,javassist
216,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.ClassPoolTail,"copyStream(java.io.InputStream,java.io.OutputStream)",397,0,javassist
218,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS ++exp,AOIS exp++","LOI ~exp,AOIU -exp,AOIS --exp,AOIS exp--",,javassist.ClassPoolTail,readStream(java.io.InputStream),365,0,javassist
220,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.ClassPoolTail,toString(),224,0,javassist
283,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtArray,subtypeOf(javassist.CtClass),68,0,javassist
284,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtArray,getModifiers(),38,0,javassist
288,lexp - rexp,3,3,3,7,7,7,100.00%,TRUE,"ODL rexp,ODL lexp,AORB %",,"ODL lexp,AORB *,AORB +,AORB %,ODL rexp,CDL lexp,AORB /",,javassist.CtArray,getComponentType(),76,0,javassist
293,stm_list,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.CtArray,getInterfaces(),44,0,javassist
298,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtArray,subtypeOf(javassist.CtClass),62,0,javassist
302,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtArray,getInterfaces(),48,0,javassist
303,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS exp++,AOIS ++exp","AOIU -exp,AOIS --exp,LOI ~exp,AOIS exp--",,javassist.CtArray,subtypeOf(javassist.CtClass),64,0,javassist
304,stm_list,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.CtArray,subtypeOf(javassist.CtClass),67,0,javassist
310,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.CtArray,subtypeOf(javassist.CtClass),63,0,javassist
311,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS ++exp,AOIS exp++","AOIS exp--,AOIS --exp,AOIU -exp,LOI ~exp",,javassist.CtArray,getInterfaces(),47,0,javassist
312,exp,1,1,1,2,2,2,100.00%,TRUE,AOIU -exp,,"LOI ~exp,AOIU -exp",,javassist.CtArray,getInterfaces(),45,0,javassist
315,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,javassist.CtArray,getInterfaces(),43,0,javassist
319,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS exp++,AOIS ++exp","AOIU -exp,AOIS exp--,LOI ~exp,AOIS --exp",,javassist.CtArray,getInterfaces(),46,0,javassist
320,exp,1,1,1,2,2,2,100.00%,TRUE,AOIU -exp,,"LOI ~exp,AOIU -exp",,javassist.CtArray,getInterfaces(),46,0,javassist
331,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,javassist.CtConstructor,setBody(java.lang.String),103,0,javassist
342,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtConstructor,"toMethod(java.lang.String,javassist.CtClass,javassist.ClassMap)",186,0,javassist
344,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.CtConstructor,isClassInitializer(),44,0,javassist
371,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"ROR ==,COI !()",,javassist.CtConstructor,callsSuper(),88,0,javassist
377,lexp + rexp,2,2,2,3,3,3,100.00%,TRUE,"ODL rexp,ODL lexp",,"CDL rexp,ODL rexp,ODL lexp",,javassist.CtConstructor,getLongName(),48,0,javassist
381,stm_list,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.CtConstructor,isEmpty(),73,0,javassist
394,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtConstructor,getName(),58,0,javassist
400,exp,1,1,1,6,3,4,75.00%,TRUE,AOIU -exp,AOIS --exp,"LOI ~exp,AOIU -exp,AOIS ++exp","AOIS exp++,AOIS exp--",javassist.CtConstructor,callsSuper(),92,0,javassist
404,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,javassist.CtConstructor,isEmpty(),63,0,javassist
408,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtConstructor,,26,0,javassist
447,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtField,"setAttribute(java.lang.String,byte)",259,0,javassist
449,lexp + rexp,2,2,2,3,3,3,100.00%,TRUE,"ODL rexp,ODL lexp",,"ODL lexp,CDL rexp,ODL rexp",,javassist.CtField,,50,0,javassist
465,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtField,getFieldInfo(),107,0,javassist
550,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtField,getSignature(),186,0,javassist
727,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,javassist.CtField,,49,0,javassist
752,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtField,setType(javassist.CtClass),209,0,javassist
746,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.CtMethod,"make(javassist.bytecode.MethodInfo,javassist.CtClass)",49,0,javassist
751,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtMethod,,27,0,javassist
765,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,javassist.CtMethod,getStringRep(),64,0,javassist
810,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"COI !(),ROR ==",,javassist.CtNewMethod,"make(java.lang.String,javassist.CtClass,java.lang.String,java.lang.String)",27,0,javassist
858,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtNewMethod,"make(java.lang.String,javassist.CtClass,java.lang.String,java.lang.String)",30,0,javassist
858,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtNewNestedClass,setModifiers(int),24,0,javassist
867,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtNewNestedClass,setModifiers(int),24,0,javassist
870,~exp,1,1,1,3,3,3,100.00%,TRUE,LOD exp,,"LOD exp,LOI ~exp,ODL exp",,javassist.CtNewNestedClass,setModifiers(int),22,0,javassist
872,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtNewNestedClass,"updateInnerEntry(int,java.lang.String,javassist.CtClass,boolean)",50,0,javassist
877,lexp & rexp,2,2,2,5,5,5,100.00%,TRUE,"ODL rexp,ODL lexp",,"LOR |,LOR ^,ODL rexp,ODL lexp,VDL rexp",,javassist.CtNewNestedClass,setModifiers(int),22,0,javassist
886,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,javassist.CtNewNestedClass,"updateInnerEntry(int,java.lang.String,javassist.CtClass,boolean)",31,0,javassist
891,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,javassist.CtNewWrappedConstructor,"makeBody(javassist.CtClass,javassist.bytecode.ClassFile,int,javassist.CtMethod,javassist.CtClass[],javassist.CtMethod.ConstParameter)",64,0,javassist
895,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,javassist.CtNewWrappedConstructor,"makeBody(javassist.CtClass,javassist.bytecode.ClassFile,int,javassist.CtMethod,javassist.CtClass[],javassist.CtMethod.ConstParameter)",51,0,javassist
897,exp,1,1,1,6,4,4,100.00%,TRUE,AOIU -exp,,"AOIS ++exp,AOIU -exp,LOI ~exp,AOIS --exp","AOIS exp--,AOIS exp++",javassist.CtNewWrappedConstructor,"makeBody(javassist.CtClass,javassist.bytecode.ClassFile,int,javassist.CtMethod,javassist.CtClass[],javassist.CtMethod.ConstParameter)",59,0,javassist
912,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtNewWrappedConstructor,"makeBody(javassist.CtClass,javassist.bytecode.ClassFile,int,javassist.CtMethod,javassist.CtClass[],javassist.CtMethod.ConstParameter)",63,0,javassist
917,exp,1,1,1,6,6,6,100.00%,TRUE,AOIU -exp,,"AOIU -exp,AOIS ++exp,LOI ~exp,AOIS exp--,AOIS --exp,AOIS exp++",,javassist.CtNewWrappedConstructor,"makeBody(javassist.CtClass,javassist.bytecode.ClassFile,int,javassist.CtMethod,javassist.CtClass[],javassist.CtMethod.ConstParameter)",58,0,javassist
955,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtNewWrappedMethod,"compileParameterList(javassist.bytecode.Bytecode,javassist.CtClass[],int)",119,0,javassist
979,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtPrimitiveType,,33,0,javassist
985,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.CtPrimitiveType,,33,0,javassist
1000,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,javassist.LoaderClassPath,openClassfile(java.lang.String),35,0,javassist
1001,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,javassist.LoaderClassPath,toString(),28,0,javassist
1004,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"COI !(),ROR ==",,javassist.LoaderClassPath,toString(),25,0,javassist
1008,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,javassist.LoaderClassPath,find(java.lang.String),46,0,javassist
1010,lexp & rexp,2,2,2,5,5,5,100.00%,TRUE,"ODL rexp,ODL lexp",,"ODL rexp,ODL lexp,LOR ^,LOR |,VDL rexp",,javassist.Modifier,setPackage(int),135,0,javassist
1011,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.Modifier,toString(int),146,0,javassist
1012,lexp | rexp,3,3,3,5,5,5,100.00%,TRUE,"ODL rexp,LOR ^,ODL lexp",,"ODL rexp,ODL lexp,LOR ^,VDL lexp,LOR &",,javassist.Modifier,setProtected(int),125,0,javassist
1017,~exp,1,1,1,2,2,2,100.00%,TRUE,LOD exp,,"LOD exp,ODL exp",,javassist.Modifier,setPrivate(int),130,0,javassist
1018,~exp,1,1,1,3,3,3,100.00%,TRUE,LOD exp,,"LOI ~exp,ODL exp,LOD exp",,javassist.Modifier,"clear(int,int)",140,0,javassist
1020,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.Modifier,"clear(int,int)",141,0,javassist
1023,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isTransient(int),86,0,javassist
1026,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL lexp,ODL rexp",,"LOR ^,ODL rexp,VDL rexp,LOR |,ODL lexp,VDL lexp",,javassist.Modifier,isEnum(int),105,0,javassist
1027,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isFinal(int),71,0,javassist
1033,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL rexp,ODL lexp",,"VDL lexp,ODL rexp,LOR ^,VDL rexp,LOR |,ODL lexp",,javassist.Modifier,isProtected(int),55,0,javassist
1034,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isPrivate(int),51,0,javassist
1036,lexp | rexp,3,3,3,5,5,5,100.00%,TRUE,"LOR ^,ODL lexp,ODL rexp",,"ODL lexp,ODL rexp,LOR ^,VDL lexp,LOR &",,javassist.Modifier,setPrivate(int),130,0,javassist
1040,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isStrict(int),116,0,javassist
1041,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL rexp,ODL lexp",,"VDL rexp,LOR ^,ODL rexp,LOR |,VDL lexp,ODL lexp",,javassist.Modifier,isAbstract(int),110,0,javassist
1044,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL rexp,ODL lexp",,"ODL rexp,LOR ^,VDL rexp,VDL lexp,LOR |,ODL lexp",,javassist.Modifier,isAnnotation(int),100,0,javassist
1045,lexp & rexp,2,2,2,5,5,5,100.00%,TRUE,"ODL lexp,ODL rexp",,"LOR |,VDL rexp,ODL lexp,ODL rexp,LOR ^",,javassist.Modifier,"clear(int,int)",140,0,javassist
1046,~exp,1,1,1,2,2,2,100.00%,TRUE,LOD exp,,"ODL exp,LOD exp",,javassist.Modifier,setProtected(int),125,0,javassist
1047,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isAnnotation(int),101,0,javassist
1049,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isAbstract(int),111,0,javassist
1050,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isSynchronized(int),76,0,javassist
1053,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.Modifier,setProtected(int),126,0,javassist
1054,~exp,1,1,1,2,2,2,100.00%,TRUE,LOD exp,,"ODL exp,LOD exp",,javassist.Modifier,setPublic(int),120,0,javassist
1056,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isStatic(int),66,0,javassist
1061,lexp & rexp,2,2,2,5,5,5,100.00%,TRUE,"ODL rexp,ODL lexp",,"VDL rexp,ODL rexp,LOR ^,LOR |,ODL lexp",,javassist.Modifier,setPrivate(int),130,0,javassist
1066,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isInterface(int),96,0,javassist
1069,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isPackage(int),61,0,javassist
1073,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL lexp,ODL rexp",,"LOR |,ODL rexp,LOR ^,VDL lexp,ODL lexp,VDL rexp",,javassist.Modifier,isNative(int),90,0,javassist
1075,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isEnum(int),106,0,javassist
1076,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL rexp,ODL lexp",,"LOR |,VDL lexp,LOR ^,ODL lexp,ODL rexp,VDL rexp",,javassist.Modifier,isSynchronized(int),75,0,javassist
1079,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL rexp,ODL lexp",,"ODL rexp,ODL lexp,LOR ^,LOR |,VDL rexp,VDL lexp",,javassist.Modifier,isInterface(int),95,0,javassist
1084,~exp,1,1,1,2,2,2,100.00%,TRUE,LOD exp,,"LOD exp,ODL exp",,javassist.Modifier,setPackage(int),135,0,javassist
1088,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL lexp,ODL rexp",,"VDL rexp,LOR ^,ODL rexp,ODL lexp,LOR |,VDL lexp",,javassist.Modifier,isStrict(int),115,0,javassist
1091,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL lexp,ODL rexp",,"VDL rexp,VDL lexp,ODL rexp,LOR |,LOR ^,ODL lexp",,javassist.Modifier,isTransient(int),85,0,javassist
1092,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.Modifier,setPublic(int),121,0,javassist
1094,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isPublic(int),46,0,javassist
1095,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isVolatile(int),81,0,javassist
1096,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL lexp,ODL rexp",,"LOR |,LOR ^,ODL lexp,ODL rexp,VDL rexp,VDL lexp",,javassist.Modifier,isPrivate(int),50,0,javassist
1097,lexp & rexp,2,2,2,5,5,5,100.00%,TRUE,"ODL rexp,ODL lexp",,"ODL lexp,ODL rexp,LOR ^,VDL rexp,LOR |",,javassist.Modifier,setProtected(int),125,0,javassist
1102,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isProtected(int),56,0,javassist
1104,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.Modifier,isNative(int),91,0,javassist
1111,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.Modifier,setPrivate(int),131,0,javassist
1112,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL lexp,ODL rexp",,"VDL rexp,ODL lexp,LOR ^,ODL rexp,LOR |,VDL lexp",,javassist.Modifier,isStatic(int),65,0,javassist
1114,lexp & rexp,2,2,2,5,5,5,100.00%,TRUE,"ODL lexp,ODL rexp",,"LOR |,ODL rexp,LOR ^,ODL lexp,VDL rexp",,javassist.Modifier,isPackage(int),60,0,javassist
1116,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.Modifier,setPackage(int),136,0,javassist
1118,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL lexp,ODL rexp",,"VDL rexp,ODL lexp,LOR ^,LOR |,VDL lexp,ODL rexp",,javassist.Modifier,isVolatile(int),80,0,javassist
1123,lexp | rexp,3,3,3,5,5,5,100.00%,TRUE,"ODL rexp,LOR ^,ODL lexp",,"LOR ^,LOR &,ODL lexp,ODL rexp,VDL lexp",,javassist.Modifier,setPublic(int),120,0,javassist
1125,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL rexp,ODL lexp",,"LOR |,VDL lexp,VDL rexp,ODL lexp,LOR ^,ODL rexp",,javassist.Modifier,isPublic(int),45,0,javassist
1129,lexp & rexp,2,2,2,5,5,5,100.00%,TRUE,"ODL rexp,ODL lexp",,"LOR |,LOR ^,ODL rexp,VDL rexp,ODL lexp",,javassist.Modifier,setPublic(int),120,0,javassist
1130,lexp & rexp,2,2,2,6,6,6,100.00%,TRUE,"ODL rexp,ODL lexp",,"ODL lexp,LOR ^,VDL rexp,LOR |,ODL rexp,VDL lexp",,javassist.Modifier,isFinal(int),70,0,javassist
1131,lexp + rexp,2,2,2,4,4,4,100.00%,TRUE,"ODL rexp,ODL lexp",,"ODL lexp,VDL rexp,ODL rexp,CDL lexp",,javassist.NotFoundException,,17,0,javassist
1132,lexp + rexp,2,2,2,2,2,2,100.00%,TRUE,"ODL lexp,ODL rexp",,"ODL lexp,ODL rexp",,javassist.NotFoundException,,17,0,javassist
1134,!exp,1,1,1,2,2,2,100.00%,TRUE,COD exp,,"COD exp,ODL exp",,javassist.SerialVersionUID,setSerialVersionUID(javassist.CtClass),25,0,javassist
1137,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.SerialVersionUID,calculateDefault(javassist.CtClass),57,0,javassist
1142,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.SerialVersionUID,javaName(java.lang.String),152,0,javassist
1148,exp,1,1,1,2,2,2,100.00%,TRUE,AOIU -exp,,"AOIU -exp,LOI ~exp",,javassist.SerialVersionUID,calculateDefault(javassist.CtClass),64,0,javassist
1150,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.SerialVersionUID,calculateDefault(javassist.CtClass),58,0,javassist
1151,exp,1,1,1,6,5,6,83.33%,TRUE,AOIU -exp,AOIS ++exp,"LOI ~exp,AOIU -exp,AOIS exp++,AOIS --exp,AOIS exp--",,javassist.SerialVersionUID,calculateDefault(javassist.CtClass),60,0,javassist
1167,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.SerialVersionUID,calculateDefault(javassist.CtClass),90,0,javassist
1168,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.SerialVersionUID,isSerializable(javassist.CtClass),38,0,javassist
1169,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.SerialVersionUID,javaName(javassist.CtClass),147,0,javassist
1172,stm_list,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.SerialVersionUID,calculateDefault(javassist.CtClass),88,0,javassist
1174,~exp,1,1,1,3,3,3,100.00%,TRUE,LOD exp,,"LOI ~exp,ODL exp,LOD exp",,javassist.SerialVersionUID,calculateDefault(javassist.CtClass),55,0,javassist
1175,stm_list,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,javassist.SerialVersionUID,setSerialVersionUID(javassist.CtClass),28,0,javassist
1193,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.URLClassPath,openClassfile(java.lang.String),42,0,javassist
1195,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.URLClassPath,openClassfile0(java.lang.String),56,0,javassist
1196,exp,2,2,2,3,3,3,100.00%,TRUE,"AOIS exp++,AOIS exp--",,"AOIS exp++,AOIS exp--,LOI ~exp",,javassist.URLClassPath,toString(),32,0,javassist
1198,lexp + rexp,2,2,2,3,3,3,100.00%,TRUE,"ODL lexp,ODL rexp",,"VDL lexp,ODL lexp,ODL rexp",,javassist.URLClassPath,toString(),32,0,javassist
1208,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.URLClassPath,,27,0,javassist
1219,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.URLClassPath,,27,0,javassist
1220,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"COI !(),ROR ==",,javassist.URLClassPath,openClassfile(java.lang.String),39,0,javassist
1224,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,javassist.URLClassPath,toString(),33,0,javassist
1225,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,javassist.URLClassPath,openClassfile0(java.lang.String),50,0,javassist
